1r2r1k1/5pbp/5np1/2nP4/2N3Pq/2N1BQ1P/1P6/R4R1K b - - 2 27
1r2r1k1/5pbp/5np1/3P4/2N1n1Pq/2N1BQ1P/1P6/R4R1K w - - 3 28
1r2r1k1/5pbp/5np1/3P4/2N1N1Pq/4BQ1P/1P6/R4R1K b - - 0 28
1r2r1k1/5pbp/6p1/3P4/2N1n1Pq/4BQ1P/1P6/R4R1K w - - 0 29
1r2r1k1/5pbp/6p1/3P4/2N1n1Pq/4BQ1P/1P4K1/R4R2 b - - 1 29
1r2r1k1/6bp/6p1/3P1p2/2N1n1Pq/4BQ1P/1P4K1/R4R2 w - - 0 30
1r2r1k1/6bp/3P2p1/5p2/2N1n1Pq/4BQ1P/1P4K1/R4R2 b - - 0 30
4r1k1/6bp/3P2p1/5p2/1rN1n1Pq/4BQ1P/1P4K1/R4R2 w - - 1 31
4r1k1/6bp/3P2p1/5p2/1rN1n1Pq/4BQ1P/1P4K1/2R2R2 b - - 2 31
4r1k1/6bp/3P1qp1/5p2/1rN1n1P1/4BQ1P/1P4K1/2R2R2 w - - 3 32
4r1k1/6bp/3P1qp1/5p2/1rN1nBP1/5Q1P/1P4K1/2R2R2 b - - 4 32
4r1k1/5qbp/3P2p1/5p2/1rN1nBP1/5Q1P/1P4K1/2R2R2 w - - 5 33
4r1k1/5qbp/3P2p1/5p2/1rN1nBP1/1P3Q1P/6K1/2R2R2 b - - 0 33
4r1k1/5qbp/3P2p1/2n2p2/1rN2BP1/1P3Q1P/6K1/2R2R2 w - - 1 34
4r1k1/5qbp/3P2p1/2n2p2/1rN2BP1/1P3Q1P/6K1/1R3R2 b - - 2 34
5rk1/5qbp/3P2p1/2n2p2/1rN2BP1/1P3Q1P/6K1/1R3R2 w - - 3 35
5rk1/5qbp/3P2p1/2n2pP1/1rN2B2/1P3Q1P/6K1/1R3R2 b - - 0 35
5rk1/5qbp/3Pn1p1/5pP1/1rN2B2/1P3Q1P/6K1/1R3R2 w - - 1 36
5rk1/5qbp/3Pn1p1/5pP1/1rN2B2/1P3Q1P/6K1/1R1R4 b - - 2 36
1r4k1/5qbp/3Pn1p1/5pP1/1rN2B2/1P3Q1P/6K1/1R1R4 w - - 3 37
1r4k1/5qbp/3Pn1p1/5pP1/1rN2B2/1P3Q1P/7K/1R1R4 b - - 4 37
1r4k1/3q2bp/3Pn1p1/5pP1/1rN2B2/1P3Q1P/7K/1R1R4 w - - 5 38
1r4k1/3q2bp/3Pn1p1/5pP1/1rN2B2/1P3Q1P/7K/1R2R3 b - - 6 38
1r4k1/3q2bp/3P2p1/5pP1/1rN2n2/1P3Q1P/7K/1R2R3 w - - 0 39
1r4k1/3q2bp/3P2p1/5pP1/1rN2Q2/1P5P/7K/1R2R3 b - - 0 39
1r3bk1/3q3p/3P2p1/5pP1/1rN2Q2/1P5P/7K/1R2R3 w - - 1 40
1r3bk1/3q3p/3P2p1/5pP1/1rNQ4/1P5P/7K/1R2R3 b - - 2 40
1r3bk1/3q3p/3P2p1/5pP1/2NQ4/1r5P/7K/1R2R3 w - - 0 41
1r3bk1/3q3p/3P2p1/3Q1pP1/2N5/1r5P/7K/1R2R3 b - - 1 41
1r3b2/3q2kp/3P2p1/3Q1pP1/2N5/1r5P/7K/1R2R3 w - - 2 42
1r3b2/3q2kp/3P2p1/3Q1pP1/2N5/1r5P/7K/3RR3 b - - 3 42
3r1b2/3q2kp/3P2p1/3Q1pP1/2N5/1r5P/7K/3RR3 w - - 4 43
3r1b2/3q2kp/3P2p1/4QpP1/2N5/1r5P/7K/3RR3 b - - 5 43
3r1bk1/3q3p/3P2p1/4QpP1/2N5/1r5P/7K/3RR3 w - - 6 44
3r1bk1/3q3p/3PQ1p1/5pP1/2N5/1r5P/7K/3RR3 b - - 7 44
3r1bk1/7p/3Pq1p1/5pP1/2N5/1r5P/7K/3RR3 w - - 0 45
3r1bk1/7p/3PR1p1/5pP1/2N5/1r5P/7K/3R4 b - - 0 45
3r1b2/5k1p/3PR1p1/5pP1/2N5/1r5P/7K/3R4 w - - 1 46
3r1b2/5k1p/3P2p1/5pP1/2N5/1r5P/7K/3RR3 b - - 2 46
3r1b2/5k1p/3P2p1/5pP1/2N5/2r4P/7K/3RR3 w - - 3 47
3r1b2/5k1p/3P2p1/5pP1/2NR4/2r4P/7K/4R3 b - - 4 47
3r1b2/5k2/3P2pp/5pP1/2NR4/2r4P/7K/4R3 w - - 0 48
3r1b2/5k2/3P2pP/5p2/2NR4/2r4P/7K/4R3 b - - 0 48
3r4/5k2/3P2pb/5p2/2NR4/2r4P/7K/4R3 w - - 0 49
3r4/3P1k2/6pb/5p2/2NR4/2r4P/7K/4R3 b - - 0 49
3r1k2/3P4/6pb/5p2/2NR4/2r4P/7K/4R3 w - - 1 50
3r1k2/3P4/6pb/5p2/2NR3P/2r5/7K/4R3 b - - 0 50
3r1k2/3P4/6pb/5p2/2NR3P/8/2r4K/4R3 w - - 1 51
3r1k2/3P4/6pb/5p2/2NR3P/8/2r5/4R2K b - - 2 51
3r1k2/3P2b1/6p1/5p2/2NR3P/8/2r5/4R2K w - - 3 52
3r1k2/3P2b1/3N2p1/5p2/3R3P/8/2r5/4R2K b - - 4 52
3r1k2/3P2b1/3N2p1/5p2/3R3P/8/8/2r1R2K w - - 5 53
3r1k2/3P2b1/3N2p1/5p2/3R3P/8/8/2R4K b - - 0 53
3r1k2/3P4/3N2p1/5p2/3b3P/8/8/2R4K w - - 0 54
3r1k2/3P4/3N2p1/5p2/3b3P/8/8/3R3K b - - 1 54
5k2/3r4/3N2p1/5p2/3b3P/8/8/3R3K w - - 0 55
5k2/3r4/6p1/1N3p2/3b3P/8/8/3R3K b - - 1 55
5k2/7r/6p1/1N3p2/3b3P/8/8/3R3K w - - 2 56
5k2/7r/6p1/1N3p2/3R3P/8/8/7K b - - 0 56
5k2/7r/8/1N3pp1/3R3P/8/8/7K w - - 0 57
5k2/7r/8/1N3ppP/3R4/8/8/7K b - - 0 57
5k2/8/8/1N3ppr/3R4/8/8/7K w - - 0 58
5k2/8/8/1N3ppr/3R4/8/8/6K1 b - - 1 58
5k2/8/8/1N3pp1/3R3r/8/8/6K1 w - - 2 59
5k2/8/8/1N3pp1/7R/8/8/6K1 b - - 0 59
N1bk1b1r/p2p3p/1pnn1qp1/3Qpp2/8/1B6/PPPP1PPP/R1B1K1NR w KQ - 0 11
N1bk1b1r/p2p3p/1pnn1qp1/4pp2/8/1B3Q2/PPPP1PPP/R1B1K1NR b KQ - 1 11
N2k1b1r/pb1p3p/1pnn1qp1/4pp2/8/1B3Q2/PPPP1PPP/R1B1K1NR w KQ - 2 12
N2k1b1r/pb1p3p/1pnn1qp1/4pp2/7P/1B3Q2/PPPP1PP1/R1B1K1NR b KQ - 0 12
N2k3r/pb1p3p/1pnn1qpb/4pp2/7P/1B3Q2/PPPP1PP1/R1B1K1NR w KQ - 1 13
N2k3r/pb1p3p/1pnn1qpb/4pp2/7P/1B1P1Q2/PPP2PP1/R1B1K1NR b KQ - 0 13
N2k3r/pb1p3p/1pnn1qpb/4p3/5p1P/1B1P1Q2/PPP2PP1/R1B1K1NR w KQ - 0 14
N2k3r/pb1p3p/1pnn1qpb/4p3/5p1P/1B1P1Q2/PPPB1PP1/R3K1NR b KQ - 1 14
N2kr3/pb1p3p/1pnn1qpb/4p3/5p1P/1B1P1Q2/PPPB1PP1/R3K1NR w KQ - 2 15
N2kr3/pb1p3p/1pnn1qpb/4p3/5p1P/1B1P3Q/PPPB1PP1/R3K1NR b KQ - 3 15
b2kr3/p2p3p/1pnn1qpb/4p3/5p1P/1B1P3Q/PPPB1PP1/R3K1NR w KQ - 0 16
b2kr3/p2p3p/1pnn1qpb/4p3/5p1P/1B1P1N1Q/PPPB1PP1/R3K2R b KQ - 1 16
b2kr3/p2p3p/1p1n1qpb/4p3/3n1p1P/1B1P1N1Q/PPPB1PP1/R3K2R w KQ - 2 17
b2kr3/p2p3p/1p1n1qpb/4p3/3n1p1P/1B1P1N1Q/PPPB1PP1/2KR3R b - - 3 17
b2kr3/p2p3p/1p1n1qpb/4p3/5p1P/1B1P1n1Q/PPPB1PP1/2KR3R w - - 0 18
b2kr3/p2p3p/1p1n1qpb/4p3/5p1P/1B1P1P1Q/PPPB1P2/2KR3R b - - 0 18
3kr3/p2p3p/1pbn1qpb/4p3/5p1P/1B1P1P1Q/PPPB1P2/2KR3R w - - 1 19
3kr3/p2p3p/1pbn1qpb/4p3/5p1P/1BPP1P1Q/PP1B1P2/2KR3R b - - 0 19
3kr3/3p3p/1pbn1qpb/p3p3/5p1P/1BPP1P1Q/PP1B1P2/2KR3R w - - 0 20
3kr3/3p3p/1pbn1qpb/p3p3/5p1P/PBPP1P1Q/1P1B1P2/2KR3R b - - 0 20
3kr3/3p2bp/1pbn1qp1/p3p3/5p1P/PBPP1P1Q/1P1B1P2/2KR3R w - - 1 21
3kr3/3p2bp/1pbn1qp1/p3p3/5p1P/PBPP1P1Q/1P1B1P2/2K3RR b - - 2 21
3kr3/1n1p2bp/1pb2qp1/p3p3/5p1P/PBPP1P1Q/1P1B1P2/2K3RR w - - 3 22
3kr3/1n1p2bp/1pb2qp1/p3p2P/5p2/PBPP1P1Q/1P1B1P2/2K3RR b - - 0 22
3kr3/3p2bp/1pb2qp1/p1n1p2P/5p2/PBPP1P1Q/1P1B1P2/2K3RR w - - 1 23
3kr3/3p2bp/1pb2qp1/p1n1p2P/5p2/P1PP1P1Q/1PBB1P2/2K3RR b - - 2 23
3kr3/3p2bp/1pb2q2/p1n1p1pP/5p2/P1PP1P1Q/1PBB1P2/2K3RR w - - 0 24
3kr3/3p2bp/1pb2q1P/p1n1p1p1/5p2/P1PP1P1Q/1PBB1P2/2K3RR b - - 0 24
3kr2b/3p3p/1pb2q1P/p1n1p1p1/5p2/P1PP1P1Q/1PBB1P2/2K3RR w - - 1 25
3kr2b/3p3p/1pb2q1P/p1n1p1p1/5pQ1/P1PP1P2/1PBB1P2/2K3RR b - - 2 25
3kr2b/3p3p/1pb1nq1P/p3p1p1/5pQ1/P1PP1P2/1PBB1P2/2K3RR w - - 3 26
3kr2b/3p3p/1pb1nq1P/p3p1p1/5pQ1/P1PP1P2/1PBB1P2/1K4RR b - - 4 26
4r2b/2kp3p/1pb1nq1P/p3p1p1/5pQ1/P1PP1P2/1PBB1P2/1K4RR w - - 5 27
4r2b/2kp3p/1pb1nq1P/p3p1p1/3P1pQ1/P1P2P2/1PBB1P2/1K4RR b - - 0 27
4r2b/2kp3p/1pb1nq1P/p5p1/3p1pQ1/P1P2P2/1PBB1P2/1K4RR w - - 0 28
4r2b/2kp3p/1pb1nq1P/p5p1/3P1pQ1/P4P2/1PBB1P2/1K4RR b - - 0 28
4r2b/2kp3p/1pb2q1P/p5p1/3n1pQ1/P4P2/1PBB1P2/1K4RR w - - 0 29
4r2b/2kp3p/1pb2q1P/p5Q1/3n1p2/P4P2/1PBB1P2/1K4RR b - - 0 29
4r2b/2kp3p/1pb2q1P/p5Q1/5p2/P4P2/1PnB1P2/1K4RR w - - 0 30
4r2b/2kp3p/1pb2Q1P/p7/5p2/P4P2/1PnB1P2/1K4RR b - - 0 30
4r3/2kp3p/1pb2b1P/p7/5p2/P4P2/1PnB1P2/1K4RR w - - 0 31
4r3/2kp3p/1pb2b1P/p7/5p2/P4P2/1PKB1P2/6RR b - - 0 31
8/2kp3p/1pb2b1P/p7/5p2/P4P2/1PKBrP2/6RR w - - 1 32
8/2kp3p/1pb2b1P/p7/5p2/P4P2/1PKBrP1R/6R1 b - - 2 32
8/2kp3p/1p3b1P/p7/5p2/P4b2/1PKBrP1R/6R1 w - - 0 33
8/2kp3p/1p3b1P/p7/5p2/P2K1b2/1P1BrP1R/6R1 b - - 1 33
8/3p3p/1pk2b1P/p7/5p2/P2K1b2/1P1BrP1R/6R1 w - - 2 34
8/3p3p/1pk2b1P/p7/5p2/P1BK1b2/1P2rP1R/6R1 b - - 3 34
3b4/3p3p/1pk4P/p7/5p2/P1BK1b2/1P2rP1R/6R1 w - - 4 35
3b2R1/3p3p/1pk4P/p7/5p2/P1BK1b2/1P2rP1R/8 b - - 5 35
6R1/2bp3p/1pk4P/p7/5p2/P1BK1b2/1P2rP1R/8 w - - 6 36
5R2/2bp3p/1pk4P/p7/5p2/P1BK1b2/1P2rP1R/8 b - - 7 36
5R2/2bpr2p/1pk4P/p7/5p2/P1BK1b2/1P3P1R/8 w - - 8 37
5R2/2bpr2p/1pk4P/p7/5p2/P1BK1b1R/1P3P2/8 b - - 9 37
5R2/2bpr2p/1pk4P/p7/4bp2/P1BK3R/1P3P2/8 w - - 10 38
5R2/2bpr2p/1pk4P/p7/4bp2/P1B4R/1P1K1P2/8 b - - 11 38
5R2/2bp3p/1pk1r2P/p7/4bp2/P1B4R/1P1K1P2/8 w - - 12 39
5R2/2bp3p/1pk1r2P/p7/4bp2/P1B2P1R/1P1K4/8 b - - 0 39
5R2/2bp3p/1pkr3P/p7/4bp2/P1B2P1R/1P1K4/8 w - - 1 40
5R2/2bp3p/1pkr3P/p7/4bp2/P1B2P1R/1P6/4K3 b - - 2 40
5R2/2bp3p/1pk4P/p7/4bp2/P1Br1P1R/1P6/4K3 w - - 3 41
8/2bp3p/1pk2R1P/p7/4bp2/P1Br1P1R/1P6/4K3 b - - 4 41
8/1kbp3p/1p3R1P/p7/4bp2/P1Br1P1R/1P6/4K3 w - - 5 42
8/1kbp1R1p/1p5P/p7/4bp2/P1Br1P1R/1P6/4K3 b - - 6 42
8/1kbp1R1p/1p5P/p7/4bp2/P1B1rP1R/1P6/4K3 w - - 7 43
8/1kbp1R1p/1p5P/p7/4bp2/P1B1rP1R/1P3K2/8 b - - 8 43
8/1kbp1R1p/1p5P/p7/5p2/P1BbrP1R/1P3K2/8 w - - 9 44
8/1kbp1R1p/1p5P/p7/5p2/P1BbrP2/1P3K1R/8 b - - 10 44
8/2bp1R1p/1pk4P/p7/5p2/P1BbrP2/1P3K1R/8 w - - 11 45
8/2bp3p/1pk2R1P/p7/5p2/P1BbrP2/1P3K1R/8 b - - 12 45
8/3p3p/1pkb1R1P/p7/5p2/P1BbrP2/1P3K1R/8 w - - 13 46
8/3p3p/1pkb1R1P/p6R/5p2/P1BbrP2/1P3K2/8 b - - 14 46
8/3p3p/1pkb1R1P/p6R/5p2/P1Bb1P2/1P2rK2/8 w - - 15 47
8/3p3p/1pkb1R1P/p6R/5p2/P1Bb1P2/1P2r3/6K1 b - - 16 47
8/3p3p/1pkb1R1P/p6R/2b2p2/P1B2P2/1P2r3/6K1 w - - 17 48
8/3p3p/1pkb1R1P/p3R3/2b2p2/P1B2P2/1P2r3/6K1 b - - 18 48
8/3p3p/1pkb1R1P/p3R3/2b2p2/P1B2P2/1Pr5/6K1 w - - 19 49
8/3pR2p/1pkb1R1P/p7/2b2p2/P1B2P2/1Pr5/6K1 b - - 20 49
8/3pR2p/1pkb1R1P/p7/2b2p2/P1B2P2/1P6/2r3K1 w - - 21 50
8/3p3p/1pkb1R1P/p7/2b2p2/P1B2P2/1P6/2r1R1K1 b - - 22 50
8/3p3p/1pkb1R1P/p7/2b2p2/P1B2P2/1P6/4r1K1 w - - 0 51
8/3p3p/1pkb1R1P/p7/2b2p2/P4P2/1P6/4B1K1 b - - 0 51
8/3p3p/1pkbbR1P/p7/5p2/P4P2/1P6/4B1K1 w - - 1 52
8/3p3p/1pkbb1RP/p7/5p2/P4P2/1P6/4B1K1 b - - 2 52
8/3p3p/1pkb2RP/p4b2/5p2/P4P2/1P6/4B1K1 w - - 3 53
6R1/3p3p/1pkb3P/p4b2/5p2/P4P2/1P6/4B1K1 b - - 4 53
6R1/3p3p/1p1b3P/p2k1b2/5p2/P4P2/1P6/4B1K1 w - - 5 54
R7/3p3p/1p1b3P/p2k1b2/5p2/P4P2/1P6/4B1K1 b - - 6 54
R7/3p3p/1p5P/p2kbb2/5p2/P4P2/1P6/4B1K1 w - - 7 55
R7/3p3p/1p5P/p2kbb2/5p2/P1B2P2/1P6/6K1 b - - 8 55
R7/3p3p/1p1b3P/p2k1b2/5p2/P1B2P2/1P6/6K1 w - - 9 56
R7/3p3p/1p1b3P/p2k1b2/5p2/P1B2P2/1P3K2/8 b - - 10 56
R7/3p3p/1p1b3P/p2k4/5p2/P1Bb1P2/1P3K2/8 w - - 11 57
R7/3p3p/1p1b3P/p2k4/5p2/P1Bb1P2/1P6/4K3 b - - 12 57
R7/3p3p/1p1b3P/p2k1b2/5p2/P1B2P2/1P6/4K3 w - - 13 58
R7/3p3p/1p1b3P/p2k1b2/5p2/P1B2P2/1P2K3/8 b - - 14 58
R7/3p3p/1p1bb2P/p2k4/5p2/P1B2P2/1P2K3/8 w - - 15 59
7R/3p3p/1p1bb2P/p2k4/5p2/P1B2P2/1P2K3/8 b - - 16 59
7R/3p3p/1p1b3P/p2k1b2/5p2/P1B2P2/1P2K3/8 w - - 17 60
7R/3p3p/1p1b3P/p2k1b2/1P3p2/P1B2P2/4K3/8 b - - 0 60
7R/3p3p/1p1b3P/3k1b2/1p3p2/P1B2P2/4K3/8 w - - 0 61
7R/3p3p/1p1b3P/3k1b2/1B3p2/P4P2/4K3/8 b - - 0 61
7R/3p3p/1p5P/3kbb2/1B3p2/P4P2/4K3/8 w - - 1 62
2R5/3p3p/1p5P/3kbb2/1B3p2/P4P2/4K3/8 b - - 2 62
2R5/3p3p/1p5P/3kb3/1B3p2/P4P2/4K3/1b6 w - - 3 63
2R5/3p3p/1p5P/3kb3/PB3p2/5P2/4K3/1b6 b - - 0 63
2R5/3p3p/1p5P/3kb3/PB3p2/5P2/b3K3/8 w - - 1 64
2R5/3p3p/1p5P/3kb3/PB3p2/5P2/b2K4/8 b - - 2 64
2R5/3p3p/1p5P/3kb3/PB3p2/5P2/3K4/1b6 w - - 3 65
4R3/3p3p/1p5P/3kb3/PB3p2/5P2/3K4/1b6 b - - 4 65
4R3/3p3p/1p5P/3k4/PB1b1p2/5P2/3K4/1b6 w - - 5 66
8/3pR2p/1p5P/3k4/PB1b1p2/5P2/3K4/1b6 b - - 6 66
8/3pR2p/1p5P/8/PBkb1p2/5P2/3K4/1b6 w - - 7 67
8/3pR2p/1p1B3P/8/P1kb1p2/5P2/3K4/1b6 b - - 8 67
8/3pR2p/1p1B3P/8/P1k2p2/4bP2/3K4/1b6 w - - 9 68
8/3pR2p/1p1B3P/8/P1k2p2/4bP2/8/1b1K4 b - - 10 68
8/3pR2p/1p1B3P/3k4/P4p2/4bP2/8/1b1K4 w - - 11 69
8/3pR2p/1p5P/3k4/PB3p2/4bP2/8/1b1K4 b - - 12 69
8/3pR2p/1p5P/3k1b2/PB3p2/4bP2/8/3K4 w - - 13 70
8/3pR2p/1p5P/3k1b2/P4p2/2B1bP2/8/3K4 b - - 14 70
8/3pR2p/1pk4P/5b2/P4p2/2B1bP2/8/3K4 w - - 15 71
8/3p1R1p/1pk4P/5b2/P4p2/2B1bP2/8/3K4 b - - 16 71
8/3p1R1p/1pk4P/8/P4p2/2BbbP2/8/3K4 w - - 17 72
8/3p1R1p/1pk4P/4B3/P4p2/3bbP2/8/3K4 b - - 18 72
8/3p1R1p/2k4P/1p2B3/P4p2/3bbP2/8/3K4 w - - 0 73
8/3p3p/2k2R1P/1p2B3/P4p2/3bbP2/8/3K4 b - - 1 73
8/3p3p/5R1P/1p1kB3/P4p2/3bbP2/8/3K4 w - - 2 74
8/3p3p/3R3P/1p1kB3/P4p2/3bbP2/8/3K4 b - - 3 74
8/3p3p/3R3P/1p2B3/P1k2p2/3bbP2/8/3K4 w - - 4 75
8/3p3p/3R3P/1P2B3/2k2p2/3bbP2/8/3K4 b - - 0 75
8/3p3p/3R3P/1P2Bb2/2k2p2/4bP2/8/3K4 w - - 1 76
8/3p3p/1P1R3P/4Bb2/2k2p2/4bP2/8/3K4 b - - 0 76
8/3p3p/1P1R3P/1k2Bb2/5p2/4bP2/8/3K4 w - - 1 77
8/1P1p3p/3R3P/1k2Bb2/5p2/4bP2/8/3K4 b - - 0 77
N1bk1b1r/p2p3p/1pnn1qp1/3Qpp2/8/1B6/PPPP1PPP/R1B1K1NR w KQ - 0 11
N1bk1b1r/p2p3p/1pnn1qp1/4pp2/8/1B3Q2/PPPP1PPP/R1B1K1NR b KQ - 1 11
N2k1b1r/pb1p3p/1pnn1qp1/4pp2/8/1B3Q2/PPPP1PPP/R1B1K1NR w KQ - 2 12
N2k1b1r/pb1p3p/1pnn1qp1/4pp2/7P/1B3Q2/PPPP1PP1/R1B1K1NR b KQ - 0 12
N2k1b1r/pb1p3p/1pnn1qp1/4p3/5p1P/1B3Q2/PPPP1PP1/R1B1K1NR w KQ - 0 13
N2k1b1r/pb1p3p/1pnn1qp1/4p3/5p1P/1B5Q/PPPP1PP1/R1B1K1NR b KQ - 1 13
b2k1b1r/p2p3p/1pnn1qp1/4p3/5p1P/1B5Q/PPPP1PP1/R1B1K1NR w KQ - 0 14
b2k1b1r/p2p3p/1pnn1qp1/4p3/5p1P/1B1P3Q/PPP2PP1/R1B1K1NR b KQ - 0 14
b2k3r/p2p3p/1pnn1qpb/4p3/5p1P/1B1P3Q/PPP2PP1/R1B1K1NR w KQ - 1 15
b2k3r/p2p3p/1pnn1qpb/4p3/5p1P/1B1P3Q/PPPB1PP1/R3K1NR b KQ - 2 15
b2kr3/p2p3p/1pnn1qpb/4p3/5p1P/1B1P3Q/PPPB1PP1/R3K1NR w KQ - 3 16
b2kr3/p2p3p/1pnn1qpb/4p3/5p1P/1B1P1N1Q/PPPB1PP1/R3K2R b KQ - 4 16
b2kr3/p2p3p/1p1n1qpb/4p3/3n1p1P/1B1P1N1Q/PPPB1PP1/R3K2R w KQ - 5 17
b2kr3/p2p3p/1p1n1qpb/4p3/3n1p1P/1B1P1N1Q/PPPB1PP1/2KR3R b - - 6 17
b2kr3/p2p3p/1p1n1qpb/4p3/5p1P/1B1P1n1Q/PPPB1PP1/2KR3R w - - 0 18
b2kr3/p2p3p/1p1n1qpb/4p3/5p1P/1B1P1P1Q/PPPB1P2/2KR3R b - - 0 18
3kr3/p2p3p/1pbn1qpb/4p3/5p1P/1B1P1P1Q/PPPB1P2/2KR3R w - - 1 19
3kr3/p2p3p/1pbn1qpb/4p3/5p1P/1BPP1P1Q/PP1B1P2/2KR3R b - - 0 19
3kr3/p2p2bp/1pbn1qp1/4p3/5p1P/1BPP1P1Q/PP1B1P2/2KR3R w - - 1 20
3kr3/p2p2bp/1pbn1qp1/4p2P/5p2/1BPP1P1Q/PP1B1P2/2KR3R b - - 0 20
3kr3/p2p1nbp/1pb2qp1/4p2P/5p2/1BPP1P1Q/PP1B1P2/2KR3R w - - 1 21
3kr3/p2p1nbp/1pb2qP1/4p3/5p2/1BPP1P1Q/PP1B1P2/2KR3R b - - 0 21
3kr3/p2p2bp/1pb2qP1/4p1n1/5p2/1BPP1P1Q/PP1B1P2/2KR3R w - - 1 22
3kr3/p2p2bp/1pb2qP1/4p1n1/5p1Q/1BPP1P2/PP1B1P2/2KR3R b - - 2 22
3kr3/p2p2b1/1pb2qp1/4p1n1/5p1Q/1BPP1P2/PP1B1P2/2KR3R w - - 0 23
3kr3/p2p2b1/1pb2qp1/4p1n1/3P1p1Q/1BP2P2/PP1B1P2/2KR3R b - - 0 23
3kr3/p2p2b1/1p3qp1/4p1n1/3P1p1Q/1BP2b2/PP1B1P2/2KR3R w - - 0 24
3kr3/p2p2b1/1p3qp1/4P1n1/5p1Q/1BP2b2/PP1B1P2/2KR3R b - - 0 24
3k4/p2p2b1/1p3qp1/4r1n1/5p1Q/1BP2b2/PP1B1P2/2KR3R w - - 0 25
3k4/p2p2b1/1p3qp1/4r1n1/5B1Q/1BP2b2/PP3P2/2KR3R b - - 0 25
3k4/p2p2b1/1p3qp1/2r3n1/5B1Q/1BP2b2/PP3P2/2KR3R w - - 1 26
3k4/p2p2b1/1p3qp1/2r3n1/5B1Q/2P2b2/PPB2P2/2KR3R b - - 2 26
3k4/p2p2b1/1p2nqp1/2r5/5B1Q/2P2b2/PPB2P2/2KR3R w - - 3 27
3k4/p2p2b1/1p2nqp1/2r5/7Q/2P1Bb2/PPB2P2/2KR3R b - - 4 27
3k4/p2p2b1/1p2n1p1/2r5/7q/2P1Bb2/PPB2P2/2KR3R w - - 0 28
3k4/p2p2b1/1p2n1p1/2r5/7R/2P1Bb2/PPB2P2/2KR4 b - - 0 28
3k4/p2p2b1/1p2n1p1/2r5/7R/2P1B3/PPB2P2/2Kb4 w - - 0 29
3k4/p2p2b1/1p2n1p1/2r5/7R/2P1B3/PPB2P2/3K4 b - - 0 29
3k4/p2p2b1/1p2n1p1/r7/7R/2P1B3/PPB2P2/3K4 w - - 1 30
3k4/p2p2b1/1p2n1B1/r7/7R/2P1B3/PP3P2/3K4 b - - 0 30
3k4/p2p2b1/1p2n1B1/8/7R/2P1B3/rP3P2/3K4 w - - 0 31
3k4/p2p2b1/1p2n1B1/8/7R/2P1B3/rPK2P2/8 b - - 1 31
3k4/p2p4/1p2nbB1/8/7R/2P1B3/rPK2P2/8 w - - 2 32
3k4/p2p4/1p2nbB1/8/8/2P1B3/rPK2P2/7R b - - 3 32
3k4/p2p4/1p2nbB1/8/r7/2P1B3/1PK2P2/7R w - - 4 33
3k4/p2p4/1p2nb2/8/r7/2PBB3/1PK2P2/7R b - - 5 33
3k4/p2p4/1p2nb2/8/7r/2PBB3/1PK2P2/7R w - - 6 34
3k4/p2p4/1p2nb2/8/7r/2PBB3/1PK2P2/R7 b - - 7 34
3k4/p2p4/1p2n3/6b1/7r/2PBB3/1PK2P2/R7 w - - 8 35
3k4/p2p4/1p2n3/6B1/7r/2PB4/1PK2P2/R7 b - - 0 35
3k4/p2p4/1p6/6n1/7r/2PB4/1PK2P2/R7 w - - 0 36
3k4/R2p4/1p6/6n1/7r/2PB4/1PK2P2/8 b - - 0 36
3k4/R2p4/1p6/6n1/5r2/2PB4/1PK2P2/8 w - - 1 37
3k4/R2p4/1p6/1B4n1/5r2/2P5/1PK2P2/8 b - - 2 37
3k4/R2p4/1p6/1B4n1/8/2P5/1PK2r2/8 w - - 0 38
3k4/R2p4/1p6/1B4n1/8/2P5/1P3r2/2K5 b - - 1 38
3k4/R2p1r2/1p6/1B4n1/8/2P5/1P6/2K5 w - - 2 39
3k4/1R1p1r2/1p6/1B4n1/8/2P5/1P6/2K5 b - - 3 39
3k4/1R1p1r2/1p6/1B6/4n3/2P5/1P6/2K5 w - - 4 40
3k4/3p1r2/1R6/1B6/4n3/2P5/1P6/2K5 b - - 0 40
8/2kp1r2/1R6/1B6/4n3/2P5/1P6/2K5 w - - 1 41
8/2kp1r2/7R/1B6/4n3/2P5/1P6/2K5 b - - 2 41
8/2kp4/7R/1B6/4n3/2P2r2/1P6/2K5 w - - 3 42
8/2kp4/7R/1B6/4n3/2P2r2/1PK5/8 b - - 4 42
8/2kp4/7R/1B6/4n3/2P5/1PK2r2/8 w - - 5 43
8/2kp4/7R/1B6/4n3/1KP5/1P3r2/8 b - - 6 43
8/2k5/7R/1B1p4/4n3/1KP5/1P3r2/8 w - - 0 44
8/2k5/8/1B1p3R/4n3/1KP5/1P3r2/8 b - - 1 44
8/2k5/8/1B1p3R/4n3/1KP5/1P1r4/8 w - - 2 45
8/2k5/8/1B1p4/4n2R/1KP5/1P1r4/8 b - - 3 45
8/2k5/8/1B1p4/4n2R/1KP5/1P3r2/8 w - - 4 46
8/2k5/8/1B1p4/4n2R/K1P5/1P3r2/8 b - - 5 46
8/2k5/8/1B1p4/4n2R/K1P2r2/1P6/8 w - - 6 47
8/2k5/8/1B1p4/1K2n2R/2P2r2/1P6/8 b - - 7 47
8/2k5/8/1B1p4/1K2n2R/2P5/1P3r2/8 w - - 8 48
